"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"Regular Baseline","2026-08-15",-6,"2026-07-04","Overall","quantile","0.95",396
"Regular Baseline","2026-08-15",-6,"2026-07-04","Overall","quantile","0.975",440
"Regular Baseline","2026-08-15",-6,"2026-07-04","Overall","quantile","0.99",505
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.01",46
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.025",72
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.05",92
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.1",118
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.15",137
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.2",153
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.25",168
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.3",181
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.35",192
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.4",203
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.45",215
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.5",228
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.55",241
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.6",254
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.65",267
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.7",282
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.75",298
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.8",319
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.85",343
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.9",376
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.95",434
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.975",484
"Regular Baseline","2026-08-15",-5,"2026-07-11","Overall","quantile","0.99",556
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.01",34
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.025",58
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.05",80
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.1",110
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.15",130
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.2",147
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.25",161
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.3",174
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.35",188
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.4",201
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.45",214
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.5",228
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.55",242
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.6",257
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.65",272
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.7",289
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.75",308
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.8",332
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.85",360
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.9",398
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.95",460
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.975",519
"Regular Baseline","2026-08-15",-4,"2026-07-18","Overall","quantile","0.99",597
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.01",24
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.025",49
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.05",70
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.1",98
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.15",120
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.2",138
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.25",155
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.3",169
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.35",184
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.4",198
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.45",212
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.5",228
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.55",243
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.6",259
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.65",277
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.7",296
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.75",318
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.8",343
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.85",375
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.9",415
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.95",490
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.975",556
"Regular Baseline","2026-08-15",-3,"2026-07-25","Overall","quantile","0.99",652
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.01",19
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.025",38
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.05",61
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.1",90
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.15",113
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.2",132
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.25",149
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.3",165
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.35",180
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.4",197
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.45",212
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.5",228
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.55",245
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.6",262
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.65",280
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.7",301
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.75",326
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.8",353
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.85",391
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.9",437
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.95",513
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.975",587
"Regular Baseline","2026-08-15",-2,"2026-08-01","Overall","quantile","0.99",686
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.01",11
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.025",29
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.05",51
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.1",82
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.15",104
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.2",123
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.25",142
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.3",159
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.35",177
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.4",193
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.45",210
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.5",228
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.55",246
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.6",265
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.65",284
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.7",305
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.75",331
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.8",362
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.85",399
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.9",451
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.95",535
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.975",613
"Regular Baseline","2026-08-15",-1,"2026-08-08","Overall","quantile","0.99",730
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.01",6
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.025",23
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.05",43
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.1",75
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.15",98
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.2",120
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.25",138
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.3",156
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.35",174
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.4",192
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.45",210
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.5",228
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.55",248
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.6",270
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.65",292
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.7",315
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.75",343
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.8",375
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.85",411
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.9",464
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.95",560
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.975",645
"Regular Baseline","2026-08-15",0,"2026-08-15","Overall","quantile","0.99",771
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.01",3
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.025",18
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.05",37
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.1",66
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.15",91
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.2",111
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.25",132
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.3",151
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.35",170
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.4",188
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.45",207
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.5",228
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.55",248
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.6",271
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.65",294
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.7",319
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.75",344
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.8",381
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.85",420
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.9",479
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.95",572
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.975",667
"Regular Baseline","2026-08-15",1,"2026-08-22","Overall","quantile","0.99",795
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.01",1
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.025",14
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.05",35
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.1",63
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.15",87
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.2",109
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.25",130
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.3",149
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.35",169
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.4",189
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.45",209
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.5",228
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.55",251
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.6",276
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.65",300
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.7",327
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.75",356
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.8",391
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.85",434
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.9",498
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.95",596
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.975",699
"Regular Baseline","2026-08-15",2,"2026-08-29","Overall","quantile","0.99",835
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.01",0
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.025",10
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.05",28
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.1",58
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.15",83
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.2",105
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.25",126
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.3",146
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.35",165
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.4",187
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.45",208
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.5",228
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.55",250
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.6",276
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.65",301
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.7",330
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.75",362
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.8",401
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.85",448
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.9",509
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.95",613
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.975",720
"Regular Baseline","2026-08-15",3,"2026-09-05","Overall","quantile","0.99",849
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.01",62
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.025",74
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.05",83
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.1",90
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.15",95
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.2",102
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.25",107
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.3",113
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.35",115
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.4",118
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.45",123
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.5",126
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.55",129
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.6",134
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.65",137
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.7",140
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.75",147
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.8",153
"Regular Baseline","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.85",161
