"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"newGBQR","2026-06-27",-3,"2026-06-06","Adults","quantile","0.55",370
"newGBQR","2026-06-27",-3,"2026-06-06","Adults","quantile","0.6",372
"newGBQR","2026-06-27",-3,"2026-06-06","Adults","quantile","0.65",372
"newGBQR","2026-06-27",-3,"2026-06-06","Adults","quantile","0.7",382
"newGBQR","2026-06-27",-3,"2026-06-06","Adults","quantile","0.75",384
"newGBQR","2026-06-27",-3,"2026-06-06","Adults","quantile","0.8",389
"newGBQR","2026-06-27",-3,"2026-06-06","Adults","quantile","0.85",409
"newGBQR","2026-06-27",-3,"2026-06-06","Adults","quantile","0.9",436
"newGBQR","2026-06-27",-3,"2026-06-06","Adults","quantile","0.95",476
"newGBQR","2026-06-27",-3,"2026-06-06","Adults","quantile","0.975",509
"newGBQR","2026-06-27",-3,"2026-06-06","Adults","quantile","0.99",543
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.01",190
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.025",237
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.05",252
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.1",277
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.15",293
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.2",307
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.25",321
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.3",337
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.35",340
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.4",357
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.45",371
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.5",374
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.55",381
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.6",382
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.65",392
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.7",393
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.75",397
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.8",399
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.85",417
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.9",450
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.95",500
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.975",519
"newGBQR","2026-06-27",-2,"2026-06-13","Adults","quantile","0.99",546
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.01",183
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.025",229
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.05",246
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.1",263
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.15",284
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.2",297
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.25",314
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.3",334
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.35",334
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.4",356
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.45",368
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.5",378
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.55",380
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.6",390
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.65",395
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.7",396
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.75",396
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.8",399
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.85",414
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.9",447
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.95",500
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.975",523
"newGBQR","2026-06-27",-1,"2026-06-20","Adults","quantile","0.99",542
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.01",175
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.025",221
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.05",234
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.1",256
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.15",274
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.2",294
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.25",313
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.3",328
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.35",336
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.4",352
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.45",370
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.5",377
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.55",386
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.6",388
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.65",390
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.7",390
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.75",398
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.8",401
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.85",409
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.9",448
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.95",495
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.975",519
"newGBQR","2026-06-27",0,"2026-06-27","Adults","quantile","0.99",545
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.01",169
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.025",214
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.05",219
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.1",235
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.15",264
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.2",281
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.25",300
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.3",307
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.35",308
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.4",321
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.45",343
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.5",361
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.55",376
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.6",380
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.65",381
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.7",382
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.75",383
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.8",384
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.85",397
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.9",427
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.95",488
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.975",512
"newGBQR","2026-06-27",1,"2026-07-04","Adults","quantile","0.99",545
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.01",167
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.025",210
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.05",217
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.1",225
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.15",252
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.2",268
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.25",284
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.3",294
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.35",296
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.4",312
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.45",325
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.5",349
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.55",358
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.6",366
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.65",371
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.7",371
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.75",372
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.8",375
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.85",385
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.9",421
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.95",483
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.975",510
"newGBQR","2026-06-27",2,"2026-07-11","Adults","quantile","0.99",543
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.01",158
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.025",192
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.05",194
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.1",218
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.15",247
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.2",264
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.25",278
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.3",291
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.35",292
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.4",302
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.45",314
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.5",335
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.55",348
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.6",359
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.65",359
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.7",362
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.75",365
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.8",366
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.85",386
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.9",418
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.95",481
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.975",509
"newGBQR","2026-06-27",3,"2026-07-18","Adults","quantile","0.99",542
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.01",462
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.025",568
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.05",607
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.1",666
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.15",698
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.2",721
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.25",752
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.3",766
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.35",773
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.4",785
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.45",804
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.5",804
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.55",809
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.6",811
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.65",819
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.7",830
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.75",832
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.8",862
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.85",906
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.9",942
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.95",1028
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.975",1090
"newGBQR","2026-06-27",-3,"2026-06-06","Overall","quantile","0.99",1155
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.01",461
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.025",564
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.05",595
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.1",651
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.15",686
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.2",716
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.25",749
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.3",770
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.35",776
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.4",798
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.45",825
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.5",827
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.55",839
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.6",841
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.65",849
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.7",858
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.75",864
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.8",889
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.85",928
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.9",986
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.95",1070
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.975",1109
"newGBQR","2026-06-27",-2,"2026-06-13","Overall","quantile","0.99",1172
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.01",441
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.025",536
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.05",569
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.1",613
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.15",662
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.2",707
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.25",746
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.3",767
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.35",775
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.4",799
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.45",825
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.5",846
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.55",857
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.6",857
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.65",874
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.7",880
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.75",886
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.8",889
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.85",924
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.9",982
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.95",1072
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.975",1118
"newGBQR","2026-06-27",-1,"2026-06-20","Overall","quantile","0.99",1172
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.01",425
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.025",527
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.05",555
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.1",610
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.15",654
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.2",707
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.25",750
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.3",768
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.35",775
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.4",791
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.45",819
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.5",850
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.55",850
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.6",854
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.65",866
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.7",866
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.75",870
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.8",880
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.85",919
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.9",969
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.95",1055
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.975",1109
"newGBQR","2026-06-27",0,"2026-06-27","Overall","quantile","0.99",1177
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.01",419
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.025",517
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.05",537
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.1",589
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.15",636
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.2",692
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.25",733
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.3",735
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.35",743
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.4",767
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.45",805
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.5",832
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.55",832
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.6",837
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.65",838
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.7",839
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.75",839
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.8",861
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.85",887
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.9",921
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.95",1044
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.975",1110
"newGBQR","2026-06-27",1,"2026-07-04","Overall","quantile","0.99",1175
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.01",414
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.025",508
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.05",527
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.1",576
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.15",621
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.2",681
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.25",710
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.3",724
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.35",725
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.4",752
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.45",780
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.5",803
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.55",805
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.6",818
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.65",818
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.7",822
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.75",835
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.8",841
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.85",869
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.9",912
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.95",1027
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.975",1106
"newGBQR","2026-06-27",2,"2026-07-11","Overall","quantile","0.99",1171
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.01",395
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.025",489
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.05",513
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.1",570
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.15",616
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.2",670
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.25",698
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.3",714
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.35",716
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.4",734
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.45",756
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.5",773
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.55",787
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.6",798
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.65",801
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.7",801
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.75",808
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.8",827
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.85",844
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.9",903
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.95",1018
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.975",1107
"newGBQR","2026-06-27",3,"2026-07-18","Overall","quantile","0.99",1168
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.01",261
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.025",319
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.05",344
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.1",376
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.15",395
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.2",406
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.25",424
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.3",437
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.35",449
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.4",460
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.45",466
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.5",475
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.55",483
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.6",487
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.65",493
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.7",505
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.75",508
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.8",518
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.85",539
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.9",555
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.95",613
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.975",642
"newGBQR","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.99",694
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.01",261
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.025",317
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.05",338
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.1",371
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.15",389
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.2",403
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.25",424
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.3",441
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.35",454
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.4",474
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.45",480
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.5",500
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.55",518
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.6",527
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.65",533
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.7",541
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.75",544
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.8",554
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.85",574
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.9",594
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.95",639
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.975",650
"newGBQR","2026-06-27",-2,"2026-06-13","Pediatrics","quantile","0.99",699
"newGBQR","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.01",253
"newGBQR","2026-06-27",-1,"2026-06-20","Pediatrics","quantile","0.025",306
